Table A-6,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
19.0707,Family and Community Services,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0708,Child Care and Support Services Management,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0709,Child Care Provider/ Assistant,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0710,Developmental Services Worker,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0712,Parent Education Services,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0799,"Human Development, Family Studies, and Related Services, Other",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0901,"Apparel and Textiles, General",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0902,Apparel and Textile Manufacture,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0904,Textile Science,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0905,Apparel and Textile Marketing Management,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0906,Fashion and Fabric Consultant,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.0999,"Apparel and Textiles, Other",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
19.9999,"Family and Consumer Sciences/ Human Sciences, Other",Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
50.0407,Fashion/ Apparel Design,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
52.1902,Fashion Merchandising,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
52.1903,Fashion Modeling,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
52.1904,Apparel and Accessories Marketing Operations,Other non-science and engineering,"Non-science and engineering, other",Family/ consumer sciences/ human sciences
22.0000,Legal Studies,Other non-science and engineering,"Non-science and engineering, other",Law
22.0001,Pre-Law Studies,Other non-science and engineering,"Non-science and engineering, other",Law
22.0099,"Non-Professional Legal Studies, Other",Other non-science and engineering,"Non-science and engineering, other",Law
22.0101,Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0201,"Advanced Legal Research/ Studies, General",Other non-science and engineering,"Non-science and engineering, other",Law
22.0202,Programs for Foreign Lawyers,Other non-science and engineering,"Non-science and engineering, other",Law
22.0203,American/ US Law/ Legal Studies/ Jurisprudence,Other non-science and engineering,"Non-science and engineering, other",Law
22.0204,Canadian Law/ Legal Studies/ Jurisprudence,Other non-science and engineering,"Non-science and engineering, other",Law
22.0205,"Banking, Corporate, Finance, and Securities Law",Other non-science and engineering,"Non-science and engineering, other",Law
22.0206,Comparative Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0207,"Energy, Environment, and Natural Resources Law",Other non-science and engineering,"Non-science and engineering, other",Law
22.0208,Health Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0209,International Law and Legal Studies,Other non-science and engineering,"Non-science and engineering, other",Law
22.0210,"International Business, Trade, and Tax Law",Other non-science and engineering,"Non-science and engineering, other",Law
22.0211,Tax Law/ Taxation,Other non-science and engineering,"Non-science and engineering, other",Law
22.0212,Intellectual Property Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0213,Patent Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0214,Agriculture Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0215,Arts and Entertainment Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0216,Compliance Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0217,Criminal Law and Procedure,Other non-science and engineering,"Non-science and engineering, other",Law
22.0218,Entrepreneurship Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0219,Family/ Child/ Elder Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0220,Human Resources Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0221,Insurance Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0222,Real Estate and Land Development Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0223,Transportation Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0224,Tribal/ Indigenous Law,Other non-science and engineering,"Non-science and engineering, other",Law
22.0299,"Legal Research and Advanced Professional Studies, Other",Other non-science and engineering,"Non-science and engineering, other",Law
22.0301,Legal Administrative Assistant/ Secretary,Other non-science and engineering,"Non-science and engineering, other",Law
22.0302,Legal Assistant/ Paralegal,Other non-science and engineering,"Non-science and engineering, other",Law
22.0303,Court Reporting and Captioning/ Court Reporter,Other non-science and engineering,"Non-science and engineering, other",Law
22.0304,Court Interpreter,Other non-science and engineering,"Non-science and engineering, other",Law
22.0305,Scopist,Other non-science and engineering,"Non-science and engineering, other",Law
22.0399,"Legal Support Services, Other",Other non-science and engineering,"Non-science and engineering, other",Law
22.9999,"Legal Professions and Studies, Other",Other non-science and engineering,"Non-science and engineering, other",Law
25.0101,Library and Information Science,Other non-science and engineering,"Non-science and engineering, other",Library science
25.0102,Children and Youth Library Services,Other non-science and engineering,"Non-science and engineering, other",Library science
25.0103,Archives/ Archival Administration,Other non-science and engineering,"Non-science and engineering, other",Library science
25.0199,"Library Science and Administration, Other",Other non-science and engineering,"Non-science and engineering, other",Library science
25.0301,Library and Archives Assisting,Other non-science and engineering,"Non-science and engineering, other",Library science
25.9999,"Library Science, Other",Other non-science and engineering,"Non-science and engineering, other",Library science
03.0207,Environmental/ Natural Resource Recreation and Tourism,Other non-science and engineering,"Non-science and engineering, other",Parks/ sports/ recreation/ leisure/ fitness
31.0101,"Parks, Recreation, and Leisure Studies",Other non-science and engineering,"Non-science and engineering, other",Parks/ sports/ recreation/ leisure/ fitness
