Table A-5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
43.9999,"Homeland Security, Law Enforcement, Firefighting and Related Protective Services, Other",Other non-science and engineering,"Non-science and engineering, other",Homeland security and protective services
22.0000,Legal Studies,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0001,Pre-Law Studies,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0099,"Non-Professional Legal Studies, Other",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0101,Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0201,"Advanced Legal Research/ Studies, General",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0202,Programs for Foreign Lawyers,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0203,American/ US Law/ Legal Studies/ Jurisprudence,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0204,Canadian Law/ Legal Studies/ Jurisprudence,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0205,"Banking, Corporate, Finance, and Securities Law",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0206,Comparative Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0207,"Energy, Environment, and Natural Resources Law",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0208,Health Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0209,International Law and Legal Studies,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0210,"International Business, Trade, and Tax Law",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0211,Tax Law/ Taxation,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0212,Intellectual Property Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0213,Patent Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0214,Agriculture Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0215,Arts and Entertainment Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0216,Compliance Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0217,Criminal Law and Procedure,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0218,Entrepreneurship Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0219,Family/ Child/ Elder Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0220,Human Resources Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0221,Insurance Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0222,Real Estate and Land Development Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0223,Transportation Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0224,Tribal/ Indigenous Law,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0299,"Legal Research and Advanced Professional Studies, Other",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0301,Legal Administrative Assistant/ Secretary,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0302,Legal Assistant/ Paralegal,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0303,Court Reporting and Captioning/ Court Reporter,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0304,Court Interpreter,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0305,Scopist,Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.0399,"Legal Support Services, Other",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
22.9999,"Legal Professions and Studies, Other",Other non-science and engineering,"Non-science and engineering, other",Law/ legal studies and research
31.0101,"Parks, Recreation, and Leisure Studies",Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management"
31.0301,"Parks, Recreation, and Leisure Facilities Management, General",Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management"
31.0302,Golf Course Operation and Grounds Management,Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management"
31.0399,"Parks, Recreation, and Leisure Facilities Management, Other",Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management"
31.0501,"Sports, Kinesiology, and Physical Education/ Fitness, General",Other non-science and engineering,"Non-science and engineering, other","Parks, recreation, leisure, fitness, and sport studies and management"
